PCA1,PCA2,Segment
-303.7874365285783,-0.1123849032134645,Inactive Learners
-303.77516980753643,1.2714745015463664,Inactive Learners
-249.92963214786772,-0.5862983176715315,Inactive Learners
90.4690658457925,-2.2456749968814926,Career Focused Learners
168.47358184922024,-4.310290138372793,Quality Seekers
-303.77523042436866,1.2809399929759662,Beginner Learners
-126.41767749231559,2.4493942904736166,Beginner Learners
111.71819354098739,-2.4317099712043095,Career Focused Learners
-303.78752084814624,-0.099218161929983,Quality Seekers
42.920958944946904,-1.8202108583167131,Inactive Learners
-303.7875091910631,-0.10103844874336754,Beginner Learners
-4.229486992722059,-2.7735312968800896,Career Focused Learners
-249.92963214786772,-0.5862983176715315,Inactive Learners
26.29390700625777,-0.29040565159615506,Beginner Learners
-303.7875091910631,-0.10103844874336754,Beginner Learners
1067.5112537188409,2.597123316327629,Premium Power Learners
-303.7875363909237,-0.09679111284547037,Quality Seekers
-303.78752823096556,-0.0980653136148395,Career Focused Learners
-303.78754610515966,-0.09527420716764978,Quality Seekers
-126.45461501473736,-1.6807348775214948,Beginner Learners
1618.3221655338218,-2.0099053661730024,Premium Power Learners
-249.92963214786772,-0.5862983176715315,Inactive Learners
-303.7751905960013,1.2747206796969024,Beginner Learners
-69.10001449192688,1.9450882829921226,Beginner Learners
-303.7751659218421,1.270867739275238,Inactive Learners
-303.77521332731345,1.278270238983002,Beginner Learners
-18.748838380820757,-2.6546238298580684,Career Focused Learners
111.70591069431396,-3.813051312538959,Career Focused Learners
1012.0163455627658,3.409069139100919,Premium Power Learners
-302.99528778009926,1.2780678620216788,Quality Seekers
-303.7875476594374,-0.09503150225919854,Quality Seekers
415.5073945764951,6.19396260890566,Premium Power Learners
486.6632058066936,-5.777452829573169,Career Focused Learners
-303.787568642187,-0.09175498599510634,Quality Seekers
1294.7473924029337,2.257456152493302,Premium Power Learners
-303.7752131330287,1.2782399008694456,Beginner Learners
-249.92963214786772,-0.5862983176715315,Inactive Learners
-55.685053778521734,-0.9474537555640572,Career Focused Learners
-302.9952852543979,1.2776734665454457,Beginner Learners
-18.748838380820757,-2.6546238298580684,Career Focused Learners
-303.7875091910631,-0.10103844874336754,Beginner Learners
759.7470136305024,4.59639668795929,Premium Power Learners
473.98780894403393,8.2168166933085,Premium Power Learners
-303.7752560699515,1.2849446239654123,Quality Seekers
263.59862418319216,9.24761649594727,Premium Power Learners
743.569576508158,2.7341378250542823,Premium Power Learners
475.9277657467333,8.194142741060531,Premium Power Learners
-303.78754610515966,-0.09527420716764978,Quality Seekers
698.0412758490904,5.368194028863104,Premium Power Learners
38.808752676544486,-3.1513352340523877,Quality Seekers
-303.7875678650482,-0.09187633844933196,Quality Seekers
-303.7875363909237,-0.09679111284547037,Quality Seekers
-303.76289609224466,2.654241734218166,Career Focused Learners
-214.188767205006,0.474621408902572,Beginner Learners
-303.7874986996883,-0.10267670687541375,Inactive Learners
-303.78747927121645,-0.1057105182310547,Beginner Learners
2256.092014667274,-8.240710015581252,Premium Power Learners
-303.7751744703697,1.2722026162717202,Inactive Learners
-4.229486992722059,-2.7735312968800896,Career Focused Learners
42.92097720771045,-1.8230626409910156,Inactive Learners
-246.46985843061165,-0.6034331550708085,Quality Seekers
-303.7874458542448,-0.11092867376275706,Inactive Learners
-303.7875091910631,-0.10103844874336754,Beginner Learners
-303.7751995330984,1.276116232920497,Career Focused Learners
659.4857058526998,6.026599694709852,Premium Power Learners
-214.18875438221454,0.4726190934078489,Beginner Learners
-303.7875363909237,-0.09679111284547037,Quality Seekers
771.7659599345266,5.551205580215947,Premium Power Learners
-126.44230516248794,-0.3036105339711863,Beginner Learners
-55.697334293778624,-2.329159154261383,Career Focused Learners
111.70591069431396,-3.813051312538959,Career Focused Learners
-303.787454014203,-0.10965447299338771,Inactive Learners
-303.78746994554996,-0.10716674768176215,Inactive Learners
-303.78749053973013,-0.10395090764478288,Inactive Learners
-303.7629388348828,2.660916119200576,Quality Seekers
-302.9952743744537,1.2759745321862865,Beginner Learners
358.762432882107,9.24219301673904,Premium Power Learners
-186.087627035095,1.6084212295473554,Beginner Learners
-303.77521449302174,1.2784522676643404,Beginner Learners
-17.79654952674963,-1.2884752896874114,Beginner Learners
-303.78748121406363,-0.10540713709549054,Inactive Learners
24.226310647425237,1.1036156634101777,Beginner Learners
-303.78757291645087,-0.09108754749686532,Quality Seekers
111.71821122089682,-2.434470739537943,Career Focused Learners
-246.46985843061165,-0.6034331550708085,Quality Seekers
187.10520847679646,-3.1088432599716658,Career Focused Learners
-303.7875593165205,-0.09321121544581401,Quality Seekers
-303.7875091910631,-0.10103844874336754,Beginner Learners
-303.77520594449413,1.2771173906678588,Career Focused Learners
-303.7875041396604,-0.10182723969583418,Career Focused Learners
-303.78746994554996,-0.10716674768176215,Inactive Learners
332.95824839091955,7.7834778617297875,Premium Power Learners
-303.7874485742309,-0.11050394017296727,Inactive Learners
-303.77516475613373,1.2706857105938998,Inactive Learners
220.36563022143793,9.10373469578972,Premium Power Learners
-184.73998248252343,0.21779284032641577,Career Focused Learners
-303.7752401386046,1.2824568986537865,Quality Seekers
90.4889481254989,-0.01862726085525268,Career Focused Learners
-126.45461501473736,-1.6807348775214948,Beginner Learners
184.14525902704548,-0.8628809261637305,Inactive Learners
168.48590821567075,-2.9357445344747797,Quality Seekers
-303.7874882083135,-0.10431496500745974,Beginner Learners
-7.399460054264978,-0.5206973472709876,Beginner Learners
-303.77525082426416,1.2841254948993892,Beginner Learners
-303.7874571227585,-0.10916906317648523,Inactive Learners
873.7518800438604,4.641654073524251,Premium Power Learners
-27.408655561400337,-0.3428774552522451,Beginner Learners
-303.78757058503425,-0.0914516048595424,Quality Seekers
1398.0080537549863,-0.3537182999663331,Premium Power Learners
225.80359317023277,-3.4434787487881486,Quality Seekers
-246.46222305490588,0.2366606886128464,Quality Seekers
707.1638181125479,5.598327333933182,Premium Power Learners
187.09284616767303,-4.477776312861744,Career Focused Learners
38.808752676544486,-3.1513352340523877,Quality Seekers
-303.7751913731402,1.2748420321511278,Beginner Learners
24.189465507387297,-3.040939277581006,Inactive Learners
-303.7874986996883,-0.10267670687541375,Inactive Learners
-4.229486992722059,-2.7735312968800896,Career Focused Learners
-303.7874986996883,-0.10267670687541375,Inactive Learners
184.1130004497159,-4.456677370903987,Beginner Learners
168.48588218151843,-2.931679227258221,Quality Seekers
111.70591069431396,-3.813051312538959,Career Focused Learners
-303.7875701964648,-0.0915122810866551,Quality Seekers
-7.387151529627772,0.8566343067219557,Quality Seekers
90.46908760568101,-2.2490728655998105,Career Focused Learners
42.90872933228627,-3.2098648427658185,Inactive Learners
-249.91731024996574,0.7889450628382788,Inactive Learners
-249.92963214786772,-0.5862983176715315,Inactive Learners
-303.7875476594374,-0.09503150225919854,Quality Seekers
-214.20106617731116,-0.9042018690068951,Career Focused Learners
-303.7875678650482,-0.09187633844933196,Quality Seekers
-303.77525937279177,1.2854603718958713,Quality Seekers
273.7117426300578,-3.881047851371603,Beginner Learners
-91.37378139871521,1.6040539320766996,Quality Seekers
-18.748838380820757,-2.6546238298580684,Career Focused Learners
-18.748838380820757,-2.6546238298580684,Career Focused Learners
-186.112182884683,-1.155798584208801,Beginner Learners
-265.8989493738615,-0.45073668334385486,Inactive Learners
666.0149773935902,4.804906936026576,Premium Power Learners
-91.39368291260871,-0.6199903307074556,Beginner Learners
-303.7752558756668,1.2849142858518559,Quality Seekers
-55.697334293778624,-2.329159154261383,Career Focused Learners
-303.77526364705557,1.286127810394112,Quality Seekers
-303.7875091910631,-0.10103844874336754,Beginner Learners
-303.7875464937291,-0.09521353094053708,Quality Seekers
76.70960816321104,-2.1216944428129483,Inactive Learners
-303.7874645055778,-0.10801621486134172,Beginner Learners
-303.78746489414726,-0.1079555386342288,Inactive Learners
-303.7752106073274,1.2778455053932125,Beginner Learners
111.70591069431396,-3.813051312538959,Career Focused Learners
-303.7875476594374,-0.09503150225919854,Quality Seekers
-27.428521521190305,-2.5724735928172233,Beginner Learners
184.1130004497159,-4.456677370903987,Beginner Learners
-303.7752162415842,1.278725310686348,Beginner Learners
-303.7875593165205,-0.09321121544581401,Quality Seekers
-303.7874882083135,-0.10431496500745974,Beginner Learners
-303.767612016195,2.123683365243547,Beginner Learners
184.1130004497159,-4.456677370903987,Beginner Learners
-303.7874722769666,-0.10680269031908529,Inactive Learners
1471.7850184904632,1.2103710189651677,Premium Power Learners
-302.9999335025045,0.7365473213486775,Inactive Learners
-303.7752306186534,1.2809703310895226,Beginner Learners
-303.7875678650482,-0.09187633844933196,Quality Seekers
-303.7874882083135,-0.10431496500745974,Beginner Learners
-303.78752084814624,-0.099218161929983,Quality Seekers
-246.46985843061165,-0.6034331550708085,Quality Seekers
-303.7875266766878,-0.09830801852329074,Career Focused Learners
-303.78755970508996,-0.09315053921870131,Beginner Learners
-303.78752084814624,-0.099218161929983,Quality Seekers
-303.7875363909237,-0.09679111284547037,Quality Seekers
-265.8867184012079,0.9387049343103555,Inactive Learners
-303.7752148815912,1.2785129438914533,Beginner Learners
-186.112182884683,-1.155798584208801,Beginner Learners
1131.966273104134,2.8683527277662586,Premium Power Learners
-303.76288663705503,2.6527652793584213,Beginner Learners
165.5883766154995,-1.539248847015556,Beginner Learners
1224.5155570623194,0.1331280251545648,Premium Power Learners
-303.78757291645087,-0.09108754749686532,Quality Seekers
483.68334240882706,-5.753593119281777,Beginner Learners
-303.7875620365066,-0.09278648185602423,Quality Seekers
-303.7875701964648,-0.0915122810866551,Quality Seekers
739.23192689957,6.379866563346123,Premium Power Learners
-55.697334293778624,-2.329159154261383,Career Focused Learners
24.20172911987362,-1.6565944630042726,Inactive Learners
-303.77520652734825,1.2772084050085277,Beginner Learners
168.47358184922024,-4.310290138372793,Quality Seekers
-303.76295528432235,2.6634847461483524,Quality Seekers
-303.7875091910631,-0.10103844874336754,Beginner Learners
-8.74708414217946,0.8667354273220098,Beginner Learners
-303.78746100845285,-0.10856230090535712,Career Focused Learners
-18.73655747699445,-1.2729791073878554,Career Focused Learners
-186.112182884683,-1.155798584208801,Beginner Learners
111.70591069431396,-3.813051312538959,Career Focused Learners
-303.7874882083135,-0.10431496500745974,Beginner Learners
-27.403894045302707,0.18056156974113668,Beginner Learners
909.9651293404575,4.852120137358332,Premium Power Learners
1072.1115330380974,3.7201684897234086,Premium Power Learners
-303.78751579674355,-0.10000695288244965,Quality Seekers
168.47358184922024,-4.310290138372793,Quality Seekers
85.95913560606505,0.02079277495569465,Beginner Learners
-303.7875464937291,-0.09521353094053708,Quality Seekers
-303.7752370300491,1.281971488836884,Quality Seekers
184.12531205052784,-3.0798260703756863,Beginner Learners
-18.736566025522052,-1.2716442303913733,Career Focused Learners
90.45682710175015,-3.6339030899934457,Career Focused Learners
-303.7874882083135,-0.10431496500745974,Beginner Learners
-4.197257266673205,0.824770357723293,Beginner Learners
-91.3936638727063,-0.6229634658359836,Beginner Learners
-303.78757058503425,-0.0914516048595424,Quality Seekers
-96.51346149280604,-0.576922886525882,Beginner Learners
-53.492898728433886,0.42078454820718547,Beginner Learners
-303.78754610515966,-0.09527420716764978,Quality Seekers
24.189465507387297,-3.040939277581006,Inactive Learners
157.87622315590397,-0.6150582218969671,Quality Seekers
24.189465507387297,-3.040939277581006,Inactive Learners
-265.86678230463446,3.157349012881469,Inactive Learners
-303.7875025853827,-0.10206994460428542,Inactive Learners
-303.7751787446335,1.2728700547699614,Beginner Learners
-27.41620875467015,-1.1958043209702613,Beginner Learners
-303.7874722769666,-0.10680269031908529,Inactive Learners
-303.7751787446335,1.2728700547699614,Beginner Learners
-303.7875701964648,-0.0915122810866551,Quality Seekers
184.1130004497159,-4.456677370903987,Beginner Learners
-303.7874365285783,-0.1123849032134645,Inactive Learners
1362.9247627989305,-0.5748151242202609,Premium Power Learners
-303.77522381868823,1.2799084971150483,Quality Seekers
187.09284616767303,-4.477776312861744,Career Focused Learners
-303.78746100845285,-0.10856230090535712,Career Focused Learners
-303.78754610515966,-0.09527420716764978,Quality Seekers
-249.92963214786772,-0.5862983176715315,Inactive Learners
-303.7874645055778,-0.10801621486134172,Beginner Learners
-303.007569072495,-0.10351618422142161,Quality Seekers
1279.9680583715187,0.16862745300477422,Premium Power Learners
-303.7875593165205,-0.09321121544581401,Quality Seekers
42.90872933228627,-3.2098648427658185,Inactive Learners
-303.7875041396604,-0.10182723969583418,Career Focused Learners
-303.77988858099593,0.7413610915705744,Inactive Learners
884.2692745960455,0.9420358606769408,Premium Power Learners
-303.7676612349904,2.1313690206778375,Quality Seekers
1225.812526742013,2.0301596726572706,Premium Power Learners
-303.7752275100979,1.2804849212726201,Beginner Learners
-303.78755970508996,-0.09315053921870131,Beginner Learners
-303.78757058503425,-0.0914516048595424,Quality Seekers
-18.748838380820757,-2.6546238298580684,Career Focused Learners
38.937573750911554,11.257147791387316,Premium Power Learners
-184.75224415216263,-1.1668553553858818,Career Focused Learners
-303.78747927121645,-0.1057105182310547,Beginner Learners
1087.6886217979043,2.2005363957503414,Premium Power Learners
187.09284616767303,-4.477776312861744,Career Focused Learners
696.0894650367429,-4.893312158803386,Beginner Learners
-303.7751795217724,1.2729914072241868,Inactive Learners
-303.78747927121645,-0.1057105182310547,Beginner Learners
-303.78748121406363,-0.10540713709549054,Inactive Learners
-303.7875266766878,-0.09830801852329074,Career Focused Learners
-303.7874882083135,-0.10431496500745974,Beginner Learners
-246.45752623561958,0.7702023054205125,Beginner Learners
-4.217206477465197,-1.3918258981827636,Quality Seekers
-303.7875678650482,-0.09187633844933196,Quality Seekers
889.9889162364664,3.1202218586305612,Premium Power Learners
206.44641209573416,4.774796759934927,Premium Power Learners
-303.775163201856,1.2704430056854485,Inactive Learners
-265.88669625274997,0.9352463893649252,Beginner Learners
43.70094530327799,-1.829909064821192,Inactive Learners
-214.18879168488053,0.4784440112106796,Career Focused Learners
42.90872933228627,-3.2098648427658185,Inactive Learners
-91.37380393574259,1.6075731532492432,Beginner Learners
-303.7751882645847,1.2743566223342253,Beginner Learners
-18.724279163631024,0.10907012326311016,Career Focused Learners
-91.39364988420655,-0.6251478100120451,Beginner Learners
-303.7629232921053,2.6584890701160635,Career Focused Learners
-303.7874458542448,-0.11092867376275706,Inactive Learners
-303.77520167023033,1.2764499521696175,Career Focused Learners
111.71817799820991,-2.429282922119797,Career Focused Learners
111.71817799820991,-2.429282922119797,Career Focused Learners
-184.73995314553093,0.21321178517939798,Beginner Learners
-27.403933420339,0.1867100940885691,Beginner Learners
-214.18874019943007,0.47040441111823106,Career Focused Learners
-303.7875464937291,-0.09521353094053708,Quality Seekers
-303.787528619535,-0.0980046373877268,Career Focused Learners
38.808752676544486,-3.1513352340523877,Quality Seekers
-303.78752823096556,-0.0980653136148395,Career Focused Learners
187.09284616767303,-4.477776312861744,Career Focused Learners
-27.428521521190305,-2.5724735928172233,Beginner Learners
184.13291718257904,-2.23500959368175,Inactive Learners
-18.729009723696834,-0.41920277449025956,Career Focused Learners
-303.7506386968693,4.039557368428706,Career Focused Learners
-303.78746489414726,-0.1079555386342288,Inactive Learners
111.71817799820991,-2.429282922119797,Career Focused Learners
-214.17644634328917,1.8500265926846835,Career Focused Learners
-303.78751579674355,-0.10000695288244965,Quality Seekers
-303.78757291645087,-0.09108754749686532,Quality Seekers
839.7132317541761,4.946783808938585,Premium Power Learners
184.1376179523213,-1.7020848518497305,Beginner Learners
1293.5869352715574,1.1100106074622207,Premium Power Learners
-303.78748121406363,-0.10540713709549054,Inactive Learners
-91.40598499346942,-1.9983281988000199,Beginner Learners
-303.78754610515966,-0.09527420716764978,Quality Seekers
184.1375955448171,-1.6985858560862248,Beginner Learners
-249.92963214786772,-0.5862983176715315,Inactive Learners
-303.77525937279177,1.2854603718958713,Quality Seekers
289.063400224787,-2.6346966773173994,Career Focused Learners
1034.6159395893508,4.366161826388602,Premium Power Learners
22.21949827256327,-3.016181381140319,Career Focused Learners
-303.7752108016121,1.277875843506769,Beginner Learners
-303.7875363909237,-0.09679111284547037,Quality Seekers
-303.76286720858315,2.6497314680027797,Inactive Learners
-303.7874722769666,-0.10680269031908529,Inactive Learners
-303.7875041396604,-0.10182723969583418,Career Focused Learners
628.0192810908713,7.6835121849307555,Premium Power Learners
-18.716667328756955,0.9528399350393502,Inactive Learners
723.4779830512989,3.7586202361874452,Premium Power Learners
-303.7875787449924,-0.09017740409017305,Quality Seekers
90.48138178562982,-0.8695012475559518,Career Focused Learners
-303.78746100845285,-0.10856230090535712,Career Focused Learners
-214.18877128498508,0.47525850928725655,Career Focused Learners
-27.428521521190305,-2.5724735928172233,Beginner Learners
-303.7875701964648,-0.0915122810866551,Quality Seekers
-249.92963214786772,-0.5862983176715315,Inactive Learners
-246.46985843061165,-0.6034331550708085,Quality Seekers
-303.7875678650482,-0.09187633844933196,Quality Seekers
111.73807727782918,-0.20488977102974326,Career Focused Learners
-55.68978654048098,-1.4753828213637876,Career Focused Learners
594.2706202253396,7.986207939307571,Premium Power Learners
-303.78757058503425,-0.0914516048595424,Quality Seekers
1275.4135271220398,-0.32176940832703993,Premium Power Learners
-303.7752014759456,1.276419614056061,Career Focused Learners
-4.2171734490630115,-1.3969833774873532,Beginner Learners
-303.7874365285783,-0.1123849032134645,Inactive Learners
-303.78746994554996,-0.10716674768176215,Inactive Learners
-303.78751579674355,-0.10000695288244965,Quality Seekers
92.80592230032482,11.934528090905667,Premium Power Learners
-303.7875041396604,-0.10182723969583418,Career Focused Learners
187.09284616767303,-4.477776312861744,Career Focused Learners
-303.787454014203,-0.10965447299338771,Inactive Learners
184.1130004497159,-4.456677370903987,Beginner Learners
-303.7874986996883,-0.10267670687541375,Inactive Learners
-303.7874645055778,-0.10801621486134172,Beginner Learners
-18.748838380820757,-2.6546238298580684,Career Focused Learners
-303.78757058503425,-0.0914516048595424,Quality Seekers
-303.7874882083135,-0.10431496500745974,Beginner Learners
-303.78746994554996,-0.10716674768176215,Inactive Learners
-303.78746489414726,-0.1079555386342288,Inactive Learners
662.4625888454548,7.911691218486471,Premium Power Learners
-303.77516786468925,1.2711711204108023,Beginner Learners
-303.78751579674355,-0.10000695288244965,Quality Seekers
-303.78755970508996,-0.09315053921870131,Beginner Learners
1871.9915384148992,-5.4338263046967805,Premium Power Learners
-246.46985843061165,-0.6034331550708085,Quality Seekers
2048.764363421908,-4.785260899983479,Premium Power Learners
187.09284616767303,-4.477776312861744,Career Focused Learners
-126.45461501473736,-1.6807348775214948,Beginner Learners
85.3815442514043,-0.8175312556468626,Career Focused Learners
-126.45461501473736,-1.6807348775214948,Beginner Learners
2399.6208709759526,-6.76276310608608,Premium Power Learners
-303.78746994554996,-0.10716674768176215,Inactive Learners
168.49821476507992,-1.5581044429940123,Career Focused Learners
184.1130004497159,-4.456677370903987,Beginner Learners
-186.112182884683,-1.155798584208801,Beginner Learners
-303.7751464933702,1.2678339279195974,Inactive Learners
-303.78746994554996,-0.10716674768176215,Inactive Learners
187.90504758355678,-0.8868823371893312,Beginner Learners
-303.7875041396604,-0.10182723969583418,Career Focused Learners
-4.217140420660826,-1.402140856791943,Career Focused Learners
-303.7752510185489,1.2841558330129457,Beginner Learners
-303.7506473425393,4.040907414481966,Career Focused Learners
967.5329463078351,2.1110119254739246,Premium Power Learners
208.15666975315878,-1.9182746619462538,Career Focused Learners
244.4427719225128,-1.3889381450444453,Quality Seekers
-185.29534808347364,2.978542402347446,Beginner Learners
-126.45461501473736,-1.6807348775214948,Beginner Learners
359.52250248444597,7.010830644692511,Premium Power Learners
-303.78746489414726,-0.1079555386342288,Inactive Learners
-184.739968299739,0.21557815803679792,Career Focused Learners
-303.78753949947924,-0.09630570302856789,Career Focused Learners
-55.685054944230046,-0.9472717268827188,Career Focused Learners
935.0118364336561,3.2484775628827363,Premium Power Learners
-303.78746994554996,-0.10716674768176215,Inactive Learners
-303.78755970508996,-0.09315053921870131,Beginner Learners
-4.229486992722059,-2.7735312968800896,Career Focused Learners
1744.4272236289423,-5.359589837603411,Premium Power Learners
-303.78753949947924,-0.09630570302856789,Career Focused Learners
-303.7874986996883,-0.10267670687541375,Inactive Learners
63.36247972998308,-0.6296843004687477,Career Focused Learners
692.919289326534,1.8091032949522272,Premium Power Learners
-303.78746100845285,-0.10856230090535712,Career Focused Learners
-246.46985843061165,-0.6034331550708085,Quality Seekers
-303.7875464937291,-0.09521353094053708,Quality Seekers
1039.8929376360013,1.7804714275806084,Premium Power Learners
-303.7875041396604,-0.10182723969583418,Career Focused Learners
1016.2231878780756,5.281860097678869,Premium Power Learners
-4.229486992722059,-2.7735312968800896,Career Focused Learners
1111.617685507589,1.983851799645852,Premium Power Learners
-303.78754610515966,-0.09527420716764978,Quality Seekers
184.1130004497159,-4.456677370903987,Beginner Learners
-303.7751424133911,1.2671968275349126,Inactive Learners
208.1567154748293,-1.9254142313365288,Beginner Learners
-303.78747927121645,-0.1057105182310547,Beginner Learners
187.10514280856154,-3.0985889775896,Career Focused Learners
38.82106505449519,-1.7746052859783124,Quality Seekers
-303.7752071102024,1.277299419349197,Beginner Learners
746.7717568853018,4.083104985480455,Premium Power Learners
140.70694429810288,-0.4672903641828696,Beginner Learners
230.7657494569964,-2.1174395118725062,Career Focused Learners
-186.112182884683,-1.155798584208801,Beginner Learners
-246.46985843061165,-0.6034331550708085,Quality Seekers
-303.7874986996883,-0.10267670687541375,Inactive Learners
-303.787568642187,-0.09175498599510634,Quality Seekers
-303.787528619535,-0.0980046373877268,Career Focused Learners
-303.7875593165205,-0.09321121544581401,Quality Seekers
-303.7874571227585,-0.10916906317648523,Inactive Learners
-303.7875620365066,-0.09278648185602423,Quality Seekers
-303.7875266766878,-0.09830801852329074,Career Focused Learners
-303.78746100845285,-0.10856230090535712,Career Focused Learners
-18.73653863137673,-1.275921904402827,Career Focused Learners
-303.7875476594374,-0.09503150225919854,Quality Seekers
-303.7751733046614,1.2720205875903818,Beginner Learners
-186.112182884683,-1.155798584208801,Beginner Learners
-303.787568642187,-0.09175498599510634,Quality Seekers
-303.7875701964648,-0.0915122810866551,Quality Seekers
-303.78746994554996,-0.10716674768176215,Inactive Learners
-303.7629533414751,2.663181365012788,Quality Seekers
-303.7553170591073,3.5031336308331795,Quality Seekers
-303.7875678650482,-0.09187633844933196,Quality Seekers
38.82105495168986,-1.773027704073379,Quality Seekers
-303.77522401297296,1.2799388352286047,Beginner Learners
-214.1764673260388,1.853303108948776,Career Focused Learners
-303.7752185730008,1.2790893680490252,Beginner Learners
-303.7676241913707,2.1255845536930824,Beginner Learners
24.189465507387297,-3.040939277581006,Inactive Learners
-91.38607253487007,0.22400701692045755,Inactive Learners
-303.7799684320153,0.7538300562422584,Quality Seekers
1140.3336357973726,1.4152819497052753,Premium Power Learners
-303.7874882083135,-0.10431496500745974,Beginner Learners
939.229251543471,4.059123566498603,Premium Power Learners
-303.7875091910631,-0.10103844874336754,Beginner Learners
-303.7752034187928,1.2767229951916252,Beginner Learners
-303.7875025853827,-0.10206994460428542,Inactive Learners
-303.78746994554996,-0.10716674768176215,Inactive Learners
-303.78748121406363,-0.10540713709549054,Inactive Learners
513.0615615878892,7.3327630632869845,Premium Power Learners
-303.7751861274528,1.2740229030851047,Inactive Learners
-55.697334293778624,-2.329159154261383,Career Focused Learners
-18.748838380820757,-2.6546238298580684,Career Focused Learners
187.11746043219972,-1.7226781585815476,Beginner Learners
287.5457714906086,-1.2439603924686937,Career Focused Learners
-246.46985843061165,-0.6034331550708085,Quality Seekers
-303.7875678650482,-0.09187633844933196,Quality Seekers
-303.78751579674355,-0.10000695288244965,Quality Seekers
1158.9052970308862,0.4032662204016684,Premium Power Learners
-303.7875025853827,-0.10206994460428542,Inactive Learners
-303.7875620365066,-0.09278648185602423,Quality Seekers
-303.76295023291965,2.6626959551958853,Career Focused Learners
-303.7874485742309,-0.11050394017296727,Inactive Learners
1133.4939228977428,1.4741763067050815,Premium Power Learners
42.90872933228627,-3.2098648427658185,Inactive Learners
-303.7874645055778,-0.10801621486134172,Beginner Learners
111.70591069431396,-3.813051312538959,Career Focused Learners
-303.7874571227585,-0.10916906317648523,Inactive Learners
-303.7799338493354,0.7484298720292177,Beginner Learners
-303.7875593165205,-0.09321121544581401,Quality Seekers
-303.78747927121645,-0.1057105182310547,Beginner Learners
689.914034922285,4.589642457296746,Premium Power Learners
-303.78754610515966,-0.09527420716764978,Quality Seekers
-214.20106617731116,-0.9042018690068951,Career Focused Learners
648.5213962366988,-4.473494277111068,Beginner Learners
22.21949827256327,-3.016181381140319,Career Focused Learners
-303.78757058503425,-0.0914516048595424,Quality Seekers
-303.775176996071,1.2725970117479537,Beginner Learners
-303.7875678650482,-0.09187633844933196,Quality Seekers
156.82337096497156,11.36208836674956,Premium Power Learners
24.201723679901477,-1.6557449958246933,Career Focused Learners
-303.7875620365066,-0.09278648185602423,Quality Seekers
847.6982982063544,2.120074165162528,Premium Power Learners
-303.78752084814624,-0.099218161929983,Quality Seekers
-303.7875091910631,-0.10103844874336754,Beginner Learners
-303.7874645055778,-0.10801621486134172,Beginner Learners
111.70591069431396,-3.813051312538959,Career Focused Learners
-184.75224415216263,-1.1668553553858818,Career Focused Learners
-265.8866725500143,0.9315451395110432,Inactive Learners
-303.78754610515966,-0.09527420716764978,Quality Seekers
-303.77521391016757,1.2783612533236715,Career Focused Learners
-303.007569072495,-0.10351618422142161,Quality Seekers
-303.7874882083135,-0.10431496500745974,Beginner Learners
-55.697334293778624,-2.329159154261383,Career Focused Learners
24.189465507387297,-3.040939277581006,Inactive Learners
-4.2048530406772215,-0.021507404773609906,Beginner Learners
-303.76292005402667,2.6579834348901237,Beginner Learners
889.1488463104017,5.352847949802492,Premium Power Learners
-246.4574984529048,0.7658639551819462,Beginner Learners
307.26573218459595,-4.71838714032838,Career Focused Learners
-303.7875476594374,-0.09503150225919854,Quality Seekers
-303.7875476594374,-0.09503150225919854,Quality Seekers
865.4370261983386,3.0222315641818183,Premium Power Learners
-303.7752183787161,1.2790590299354687,Career Focused Learners
565.6112533948658,7.085535437992164,Premium Power Learners
-303.77525198997245,1.2843075235807275,Career Focused Learners
184.13287081329287,-2.227768897246287,Beginner Learners
187.09284616767303,-4.477776312861744,Career Focused Learners
-303.7875476594374,-0.09503150225919854,Quality Seekers
-303.7751773846405,1.2726576879750666,Inactive Learners
24.201737668401222,-1.6579293400007546,Inactive Learners
-184.75224415216263,-1.1668553553858818,Career Focused Learners
-303.7875701964648,-0.0915122810866551,Quality Seekers
1235.6551192857369,0.032554386665439194,Premium Power Learners
1085.8680979858477,3.2824805369302004,Premium Power Learners
1526.758804309551,-3.1014987204631677,Premium Power Learners
-154.6116937785146,11.072950381925647,Premium Power Learners
469.17156441960884,-4.784913950351606,Beginner Learners
-303.7874485742309,-0.11050394017296727,Inactive Learners
111.70591069431396,-3.813051312538959,Career Focused Learners
38.808752676544486,-3.1513352340523877,Quality Seekers
-303.7875787449924,-0.09017740409017305,Quality Seekers
-18.748838380820757,-2.6546238298580684,Career Focused Learners
-303.78749053973013,-0.10395090764478288,Inactive Learners
-303.78752084814624,-0.099218161929983,Quality Seekers
-246.43757925910188,2.9871474496324684,Inactive Learners
-303.78749053973013,-0.10395090764478288,Inactive Learners
-303.77521391016757,1.2783612533236715,Career Focused Learners
-249.92963214786772,-0.5862983176715315,Inactive Learners
-303.7875620365066,-0.09278648185602423,Quality Seekers
-303.7874571227585,-0.10916906317648523,Inactive Learners
-303.77992122082867,0.7464578946480513,Career Focused Learners
-303.78746100845285,-0.10856230090535712,Career Focused Learners
-303.7752135215982,1.2783005770965585,Beginner Learners
-303.7752675327499,1.2867345726652404,Quality Seekers
-303.7875041396604,-0.10182723969583418,Career Focused Learners
-303.7751738875155,1.2721116019310512,Beginner Learners
-303.78757058503425,-0.0914516048595424,Quality Seekers
